DelaerID	Type	Stock	Vin	Year	Make	Model	Body	Trim	ExteriorColor	InteriorColor	EngineCylinder	EngineDisplacement	Transmission	Miles	Certified	DateONStock	Options 
AAG2j	USED	853638A	2C3KA43R26H377123	2006	CHRYSLER	300	4 DR SEDAN		Bright Silver Metallic	Slate/Graystone	6 CYL.	2.7	BR	13653	FALSE	9/26/2006 8:26:00 PM	POWER STEERING,POWER BRAKES,POWER DOOR LOCKS,POWER WINDOWS,POWER DRIVER'S SEAT,AM/FM STEREO RADIO,SINGLE CD PLAYER,RADIAL TIRES,GAUGE CLUSTER,TRIP ODOMETER,TACHOMETER,AIR CONDITIONING,TILT STEERING WHEEL,CRUISE CONTROL,DRIVER SIDE AIR BAG,PASSENGER SIDE AIR BAG,FRONT BUCKET SEATS,RECLINING SEATS,DELUXE WHEEL COVERS,CLOCK,INTERVAL WIPERS,REAR DEFROSTER,REMOTE TRUNK LID,CONSOLE,DAY/NIGHT LEVER,DUAL SPORT MIRRORS,DRIVER SIDE REMOTE MIRROR,CLOTH UPHOLSTERY,BODY SIDE MOLDINGS,CENTER ARM REST,COURTESY LIGHTS,MAP LIGHTS,,,
AAG2j	USED	853877C	2C3KA43R46H387992	2006	CHRYSLER	300	4 DR SEDAN		Bright Silver Metallic	Drk/Lt Slate Gray	6 CYL.	2.7	BR	18332	FALSE	11/9/2006 7:54:00 PM	POWER STEERING,POWER BRAKES,POWER DOOR LOCKS,POWER WINDOWS,POWER DRIVER'S SEAT,AM/FM STEREO RADIO,SINGLE CD PLAYER,RADIAL TIRES,GAUGE CLUSTER,TRIP ODOMETER,TACHOMETER,AIR CONDITIONING,TILT STEERING WHEEL,CRUISE CONTROL,DRIVER SIDE AIR BAG,PASSENGER SIDE AIR BAG,FRONT BUCKET SEATS,RECLINING SEATS,DELUXE WHEEL COVERS,CLOCK,INTERVAL WIPERS,REAR DEFROSTER,REMOTE TRUNK LID,CONSOLE,DAY/NIGHT LEVER,DUAL SPORT MIRRORS,DRIVER SIDE REMOTE MIRROR,CLOTH UPHOLSTERY,BODY SIDE MOLDINGS,CENTER ARM REST,COURTESY LIGHTS,MAP LIGHTS,,,
AAG2j	USED	853250C	2C3KA53G36H296829	2006	CHRYSLER	300	4 DR SEDAN		Silver Steel Metallic	Slate/Graystone	6 CYL.	3.5	BR	14834	FALSE	8/3/2006 8:57:00 PM	POWER STEERING,POWER BRAKES,POWER DOOR LOCKS,POWER WINDOWS,POWER DRIVER'S SEAT,AM/FM STEREO RADIO,SINGLE CD PLAYER,RADIAL TIRES,GAUGE CLUSTER,TRIP ODOMETER,TACHOMETER,AIR CONDITIONING,TILT STEERING WHEEL,CRUISE CONTROL,DRIVER SIDE AIR BAG,CLIMATE CONTROL,PASSENGER SIDE AIR BAG,FRONT BUCKET SEATS,RECLINING SEATS,LEATHER,PREMIUM WHEELS,CLOCK,INTERVAL WIPERS,REAR DEFROSTER,REMOTE TRUNK LID,CONSOLE,DAY/NIGHT LEVER,DUAL SPORT MIRRORS,DRIVER SIDE REMOTE MIRROR,BODY SIDE MOLDINGS,CENTER ARM REST,COURTESY LIGHTS,MAP LIGHTS,,
AAG2j	USED	853425A	2C3KA53G66H270127	2006	CHRYSLER	300	4 DR SEDAN		Bright Silver Metallic	Slate/Graystone	6 CYL.	3.5	BR	17393	FALSE	7/26/2006 7:39:00 PM	POWER STEERING,POWER BRAKES,POWER DOOR LOCKS,POWER WINDOWS,POWER DRIVER'S SEAT,AM/FM STEREO RADIO,SINGLE CD PLAYER,RADIAL TIRES,GAUGE CLUSTER,TRIP ODOMETER,TACHOMETER,AIR CONDITIONING,TILT STEERING WHEEL,CRUISE CONTROL,DRIVER SIDE AIR BAG,CLIMATE CONTROL,PASSENGER SIDE AIR BAG,FRONT BUCKET SEATS,RECLINING SEATS,LEATHER,PREMIUM WHEELS,CLOCK,INTERVAL WIPERS,REAR DEFROSTER,REAR WINDOW WIPER,HEATED SEAT,CONSOLE,DUAL SPORT MIRRORS,DRIVER SIDE REMOTE MIRROR,BODY SIDE MOLDINGS,CENTER ARM REST,COURTESY LIGHTS,MAP LIGHTS,,
AAG2j	USED	853249A	2C3KA53G76H270122	2006	CHRYSLER	300	4 DR SEDAN		Linen Gold Metallic Pearl	Slate/Graystone	6 CYL.	3.5	BR	18184	FALSE	6/29/2006 8:45:00 PM	POWER STEERING,POWER BRAKES,POWER DOOR LOCKS,POWER WINDOWS,POWER DRIVER'S SEAT,AM/FM STEREO RADIO,SINGLE CD PLAYER,RADIAL TIRES,GAUGE CLUSTER,TRIP ODOMETER,TACHOMETER,AIR CONDITIONING,TILT STEERING WHEEL,CRUISE CONTROL,DRIVER SIDE AIR BAG,PASSENGER SIDE AIR BAG,FRONT BUCKET SEATS,RECLINING SEATS,LEATHER,PREMIUM WHEELS,CLOCK,INTERVAL WIPERS,REAR DEFROSTER,REMOTE TRUNK LID,CONSOLE,DAY/NIGHT LEVER,DUAL SPORT MIRRORS,DRIVER SIDE REMOTE MIRROR,BODY SIDE MOLDINGS,CENTER ARM REST,COURTESY LIGHTS,MAP LIGHTS,,,
AAG2j	USED	854139A	2C4GJ2532YR758403	2000	CHRYSLER	VOYAGER	MINI VAN		WHITE	Dark Slate Gray	6 CYL.	3.0	BR	79512	FALSE	1/7/2007 8:51:00 PM	POWER STEERING,POWER BRAKES,POWER DOOR LOCKS,POWER WINDOWS,AM/FM STEREO RADIO,CASSETTE PLAYER,RADIAL TIRES,GAUGE CLUSTER,TRIP ODOMETER,TACHOMETER,AIR CONDITIONING,CRUISE CONTROL,DRIVER SIDE AIR BAG,PASSENGER SIDE AIR BAG,FRONT BUCKET SEATS,RECLINING SEATS,DELUXE WHEEL COVERS,CLOCK,INTERVAL WIPERS,REAR DEFROSTER,DAY/NIGHT LEVER,DUAL SPORT MIRRORS,CLOTH UPHOLSTERY,BODY SIDE MOLDINGS,,,,,,,,,,,
AAG2j	USED	853520C	2C4GP44R95R566911	2005	CHRYSLER	TOWN & COUNTRY 	MINI VAN	LX	Atlantic Blue Pearl	Dk Khaki/Lt Graystone	6 CYL.	3.3	BR	27286	FALSE	10/5/2006 8:07:00 PM	POWER STEERING,POWER BRAKES,POWER DOOR LOCKS,POWER WINDOWS,POWER DRIVER'S SEAT,AM/FM STEREO RADIO,CASSETTE PLAYER,SINGLE CD PLAYER,RADIAL TIRES,GAUGE CLUSTER,TRIP ODOMETER,TACHOMETER,AIR CONDITIONING,TILT STEERING WHEEL,CRUISE CONTROL,TINTED GLASS,DRIVER SIDE AIR BAG,PASSENGER SIDE AIR BAG,FRONT BUCKET SEATS,RECLINING SEATS,QUAD SEATING,DELUXE WHEEL COVERS,CLOCK,INTERVAL WIPERS,REAR DEFROSTER,REAR WINDOW WIPER,DAY/NIGHT LEVER,DUAL SPORT MIRRORS,DRIVER SIDE REMOTE MIRROR,CLOTH UPHOLSTERY,LUGGAGE RACK,BODY SIDE MOLDINGS,COURTESY LIGHTS,WOODGRAIN DASH,MAP LIGHTS
AAG2j	USED	928499C	2CNBE13C426928499	2002	CHEVROLET	TRACKER	SUV		Indigo Blue	Medium Gray	4 CYL.	2.0	BR	69706	FALSE	10/26/2006 8:15:00 PM	POWER STEERING,POWER BRAKES,AM/FM STEREO RADIO,SINGLE CD PLAYER,RADIAL TIRES,GAUGE CLUSTER,TRIP ODOMETER,TACHOMETER,AIR CONDITIONING,TINTED GLASS,DRIVER SIDE AIR BAG,PASSENGER SIDE AIR BAG,FRONT BUCKET SEATS,RECLINING SEATS,ARGENT STYLED WHEELS,CLOCK,INTERVAL WIPERS,REAR DEFROSTER,REAR WINDOW WIPER,DAY/NIGHT LEVER,CLOTH UPHOLSTERY,LUGGAGE RACK,COURTESY LIGHTS,MAP LIGHTS,,,,,,,,,,,
AAG2j	USED	852960D	2CNDL63F766012749	2006	CHEVROLET	EQUINOX	SUV		Summit White	Light Gray	6 CYL.	3.4	BR	10393	FALSE	7/17/2006 8:25:00 PM	POWER STEERING,POWER BRAKES,POWER DOOR LOCKS,POWER WINDOWS,POWER DRIVER'S SEAT,AM/FM STEREO RADIO,SINGLE CD PLAYER,RADIAL TIRES,GAUGE CLUSTER,TRIP ODOMETER,TACHOMETER,AIR CONDITIONING,TILT STEERING WHEEL,CRUISE CONTROL,TINTED GLASS,DRIVER SIDE AIR BAG,PASSENGER SIDE AIR BAG,FRONT BUCKET SEATS,RECLINING SEATS,LEATHER,PREMIUM WHEELS,CLOCK,INTERVAL WIPERS,REAR DEFROSTER,REAR WINDOW WIPER,CONSOLE,DAY/NIGHT LEVER,DUAL SPORT MIRRORS,DRIVER SIDE REMOTE MIRROR,MOON ROOF,LUGGAGE RACK,BODY SIDE MOLDINGS,CENTER ARM REST,COURTESY LIGHTS,MAP LIGHTS
AAG2j	USED	853394C	2CNDL73F166003115	2006	CHEVROLET	EQUINOX 	SUV AWD	LT	Galaxy Silver Metallic	Light Gray	6 CYL.	3.4	BR	16282	FALSE	7/20/2006 7:55:00 PM	POWER STEERING,POWER BRAKES,POWER DOOR LOCKS,POWER WINDOWS,POWER DRIVER'S SEAT,AM/FM STEREO RADIO,SINGLE CD PLAYER,RADIAL TIRES,GAUGE CLUSTER,TRIP ODOMETER,TACHOMETER,AIR CONDITIONING,TILT STEERING WHEEL,CRUISE CONTROL,TINTED GLASS,DRIVER SIDE AIR BAG,PASSENGER SIDE AIR BAG,FRONT BUCKET SEATS,RECLINING SEATS,LEATHER,PREMIUM WHEELS,CLOCK,INTERVAL WIPERS,REAR DEFROSTER,REAR WINDOW WIPER,DAY/NIGHT LEVER,DUAL SPORT MIRRORS,DRIVER SIDE REMOTE MIRROR,ACCENT STRIPES,MOON ROOF,LUGGAGE RACK,BODY SIDE MOLDINGS,CENTER ARM REST,COURTESY LIGHTS,MAP LIGHTS
AAG2j	USED	852959A	2CNDL73F666030732	2006	CHEVROLET	EQUINOX 	SUV AWD	LT	Summit White	Light Gray	6 CYL.	3.4	BR	9434	FALSE	5/16/2006 8:33:00 PM	POWER STEERING,POWER BRAKES,POWER DOOR LOCKS,POWER WINDOWS,POWER DRIVER'S SEAT,AM/FM STEREO RADIO,SINGLE CD PLAYER,RADIAL TIRES,GAUGE CLUSTER,TRIP ODOMETER,TACHOMETER,AIR CONDITIONING,TILT STEERING WHEEL,CRUISE CONTROL,DRIVER SIDE AIR BAG,PASSENGER SIDE AIR BAG,FRONT BUCKET SEATS,RECLINING SEATS,PREMIUM WHEELS,CLOCK,INTERVAL WIPERS,REAR DEFROSTER,REAR WINDOW WIPER,CONSOLE,DUAL SPORT MIRRORS,DRIVER SIDE REMOTE MIRROR,CLOTH UPHOLSTERY,MOON ROOF,LUGGAGE RACK,BODY SIDE MOLDINGS,CENTER ARM REST,COURTESY LIGHTS,MAP LIGHTS,STEP BUMPER,
AAG2j	USED	853393C	2CNDL73F866003631	2006	CHEVROLET	EQUINOX 	SUV AWD	LT	Sandstone Metallic	Light Cashmere	6 CYL.	3.4	BR	14424	FALSE	7/20/2006 7:55:00 PM	POWER STEERING,POWER BRAKES,POWER DOOR LOCKS,POWER WINDOWS,POWER DRIVER'S SEAT,AM/FM STEREO RADIO,SINGLE CD PLAYER,RADIAL TIRES,GAUGE CLUSTER,TRIP ODOMETER,TACHOMETER,AIR CONDITIONING,TILT STEERING WHEEL,CRUISE CONTROL,TINTED GLASS,DRIVER SIDE AIR BAG,PASSENGER SIDE AIR BAG,FRONT BUCKET SEATS,RECLINING SEATS,LEATHER,PREMIUM WHEELS,CLOCK,INTERVAL WIPERS,REAR DEFROSTER,REAR WINDOW WIPER,DAY/NIGHT LEVER,DUAL SPORT MIRRORS,DRIVER SIDE REMOTE MIRROR,MOON ROOF,LUGGAGE RACK,CENTER ARM REST,COURTESY LIGHTS,MAP LIGHTS,,
AAG2j	USED	853395B	2CNDL73FX66003856	2006	CHEVROLET	EQUINOX 	SUV AWD	LT	Dark Silver Metallic	Light Cashmere	6 CYL.	3.4	BR	16470	FALSE	8/3/2006 8:57:00 PM	POWER STEERING,POWER BRAKES,POWER DOOR LOCKS,POWER WINDOWS,POWER DRIVER'S SEAT,AM/FM STEREO RADIO,SINGLE CD PLAYER,RADIAL TIRES,GAUGE CLUSTER,TRIP ODOMETER,TACHOMETER,AIR CONDITIONING,TILT STEERING WHEEL,CRUISE CONTROL,TINTED GLASS,DRIVER SIDE AIR BAG,PASSENGER SIDE AIR BAG,FRONT BUCKET SEATS,RECLINING SEATS,LEATHER,PREMIUM WHEELS,CLOCK,INTERVAL WIPERS,REAR DEFROSTER,REAR WINDOW WIPER,DAY/NIGHT LEVER,DUAL SPORT MIRRORS,DRIVER SIDE REMOTE MIRROR,MOON ROOF,LUGGAGE RACK,BODY SIDE MOLDINGS,CENTER ARM REST,COURTESY LIGHTS,MAP LIGHTS,
AAG2j	USED	853157C	2D4FV47T26H167745	2006	DODGE	MAGNUM	4 DR WAGON		Bright Silver Metallic	Slate/Graystone	6 CYL.	2.7	BR	20730	FALSE	6/7/2006 8:08:00 PM	POWER STEERING,POWER BRAKES,POWER DOOR LOCKS,POWER WINDOWS,POWER DRIVER'S SEAT,AM/FM STEREO RADIO,SINGLE CD PLAYER,RADIAL TIRES,GAUGE CLUSTER,TRIP ODOMETER,TACHOMETER,AIR CONDITIONING,TILT STEERING WHEEL,CRUISE CONTROL,TINTED GLASS,DRIVER SIDE AIR BAG,PASSENGER SIDE AIR BAG,FRONT BUCKET SEATS,RECLINING SEATS,DELUXE WHEEL COVERS,CLOCK,INTERVAL WIPERS,REAR DEFROSTER,REAR WINDOW WIPER,CONSOLE,DAY/NIGHT LEVER,DUAL SPORT MIRRORS,DRIVER SIDE REMOTE MIRROR,CLOTH UPHOLSTERY,BODY SIDE MOLDINGS,CENTER ARM REST,COURTESY LIGHTS,MAP LIGHTS,,
AAG2j	USED	853829A	2D4FV47T96H359681	2006	DODGE	MAGNUM	4 DR WAGON		Magnesium Pearl	Slate/Graystone	6 CYL.	2.7	BR	27354	FALSE	10/17/2006 9:01:00 PM	POWER STEERING,POWER BRAKES,POWER DOOR LOCKS,POWER WINDOWS,POWER DRIVER'S SEAT,AM/FM STEREO RADIO,SINGLE CD PLAYER,RADIAL TIRES,GAUGE CLUSTER,TRIP ODOMETER,TACHOMETER,AIR CONDITIONING,TILT STEERING WHEEL,CRUISE CONTROL,DRIVER SIDE AIR BAG,PASSENGER SIDE AIR BAG,FRONT BUCKET SEATS,RECLINING SEATS,DELUXE WHEEL COVERS,CLOCK,INTERVAL WIPERS,REAR DEFROSTER,REAR WINDOW WIPER,CONSOLE,DAY/NIGHT LEVER,DUAL SPORT MIRRORS,DRIVER SIDE REMOTE MIRROR,CLOTH UPHOLSTERY,BODY SIDE MOLDINGS,CENTER ARM REST,COURTESY LIGHTS,MAP LIGHTS,,,
AAG2j	USED	854047C	2D4FV47V16H394863	2006	DODGE	MAGNUM	4 DR WAGON		WHITE	Charcoal	6 CYL.	3.5	BR	24114	FALSE	1/16/2007 9:52:00 PM	POWER STEERING,POWER BRAKES,POWER DOOR LOCKS,POWER WINDOWS,POWER DRIVER'S SEAT,AM/FM STEREO RADIO,SINGLE CD PLAYER,PREMIUM SOUND SYSTEM,RADIAL TIRES,GAUGE CLUSTER,TRIP ODOMETER,TACHOMETER,AIR CONDITIONING,TILT STEERING WHEEL,CRUISE CONTROL,TINTED GLASS,DRIVER SIDE AIR BAG,PASSENGER SIDE AIR BAG,FRONT BUCKET SEATS,LEATHER,PREMIUM WHEELS,REAR SPOILER,CLOCK,INTERVAL WIPERS,REAR DEFROSTER,REAR WINDOW WIPER,CONSOLE,DAY/NIGHT LEVER,DUAL SPORT MIRRORS,DRIVER SIDE REMOTE MIRROR,BODY SIDE MOLDINGS,COURTESY LIGHTS,MAP LIGHTS,,
AAG2j	USED	853155A	2D4FV47V26H127747	2006	DODGE	MAGNUM	4 DR WAGON		Magnesium Pearl	Slate/Graystone	6 CYL.	3.5	BR	17324	FALSE	6/9/2006 8:33:00 PM	POWER STEERING,POWER BRAKES,POWER DOOR LOCKS,POWER WINDOWS,POWER DRIVER'S SEAT,AM/FM STEREO RADIO,SINGLE CD PLAYER,RADIAL TIRES,GAUGE CLUSTER,TRIP ODOMETER,TACHOMETER,AIR CONDITIONING,TILT STEERING WHEEL,CRUISE CONTROL,DRIVER SIDE AIR BAG,PASSENGER SIDE AIR BAG,FRONT BUCKET SEATS,RECLINING SEATS,LEATHER,PREMIUM WHEELS,CLOCK,INTERVAL WIPERS,REAR DEFROSTER,CONSOLE,DAY/NIGHT LEVER,DUAL SPORT MIRRORS,DRIVER SIDE REMOTE MIRROR,BODY SIDE MOLDINGS,CENTER ARM REST,COURTESY LIGHTS,MAP LIGHTS,,,,
AAG2j	USED	853953C	2D4FV47V26H394872	2006	DODGE	MAGNUM	4 DR WAGON		Magnesium Pearl	Slate/Graystone	6 CYL.	3.5	BR	22612	FALSE	11/21/2006 8:50:00 PM	POWER STEERING,POWER BRAKES,POWER DOOR LOCKS,POWER WINDOWS,AM/FM STEREO RADIO,SINGLE CD PLAYER,RADIAL TIRES,GAUGE CLUSTER,TRIP ODOMETER,TACHOMETER,AIR CONDITIONING,TILT STEERING WHEEL,CRUISE CONTROL,TINTED GLASS,DRIVER SIDE AIR BAG,PASSENGER SIDE AIR BAG,FRONT BUCKET SEATS,RECLINING SEATS,LEATHER,PREMIUM WHEELS,CLOCK,INTERVAL WIPERS,REAR DEFROSTER,REAR WINDOW WIPER,CONSOLE,DAY/NIGHT LEVER,DUAL SPORT MIRRORS,DRIVER SIDE REMOTE MIRROR,BODY SIDE MOLDINGS,CENTER ARM REST,COURTESY LIGHTS,MAP LIGHTS,,,
AAG2j	USED	854046A	2D4FV47V46H436569	2006	DODGE	MAGNUM	4 DR WAGON		WHITE	GRAY	6 CYL.	3.5	BR	12435	FALSE	1/15/2007 8:33:00 PM	POWER STEERING,POWER BRAKES,POWER DOOR LOCKS,POWER WINDOWS,POWER DRIVER'S SEAT,AM/FM STEREO RADIO,SINGLE CD PLAYER,PREMIUM SOUND SYSTEM,RADIAL TIRES,GAUGE CLUSTER,TRIP ODOMETER,TACHOMETER,AIR CONDITIONING,TILT STEERING WHEEL,CRUISE CONTROL,TINTED GLASS,DRIVER SIDE AIR BAG,PASSENGER SIDE AIR BAG,FRONT BUCKET SEATS,PREMIUM WHEELS,CLOCK,INTERVAL WIPERS,REAR DEFROSTER,REAR WINDOW WIPER,CONSOLE,DAY/NIGHT LEVER,DUAL SPORT MIRRORS,DRIVER SIDE REMOTE MIRROR,CLOTH UPHOLSTERY,BODY SIDE MOLDINGS,COURTESY LIGHTS,MAP LIGHTS,,,
AAG2j	USED	853637C	2D4FV47V86H359396	2006	DODGE	MAGNUM	4 DR WAGON		Cool Vanilla	Drk/Lt Slate Gray	6 CYL.	3.5	BR	20223	FALSE	9/12/2006 8:01:00 PM	POWER STEERING,POWER BRAKES,POWER DOOR LOCKS,POWER WINDOWS,AM/FM STEREO RADIO,SINGLE CD PLAYER,RADIAL TIRES,GAUGE CLUSTER,TRIP ODOMETER,TACHOMETER,AIR CONDITIONING,TILT STEERING WHEEL,CRUISE CONTROL,DRIVER SIDE AIR BAG,PASSENGER SIDE AIR BAG,FRONT BUCKET SEATS,RECLINING SEATS,DELUXE WHEEL COVERS,CLOCK,INTERVAL WIPERS,REAR DEFROSTER,REAR WINDOW WIPER,CONSOLE,DAY/NIGHT LEVER,DUAL SPORT MIRRORS,DRIVER SIDE REMOTE MIRROR,CLOTH UPHOLSTERY,BODY SIDE MOLDINGS,CENTER ARM REST,COURTESY LIGHTS,MAP LIGHTS,,,,
AAG2j	USED	950246D	2D4FV48T45H650246	2005	DODGE	MAGNUM 	5 DR WAGON	SE	WHITE	GRAY	6 CYL.	2.7	BR	45135	FALSE	1/4/2007 11:07:00 PM	POWER STEERING,POWER BRAKES,POWER DOOR LOCKS,POWER WINDOWS,POWER DRIVER'S SEAT,AM/FM STEREO RADIO,SINGLE CD PLAYER,PREMIUM SOUND SYSTEM,RADIAL TIRES,GAUGE CLUSTER,TRIP ODOMETER,TACHOMETER,AIR CONDITIONING,TILT STEERING WHEEL,CRUISE CONTROL,TINTED GLASS,DRIVER SIDE AIR BAG,PASSENGER SIDE AIR BAG,FRONT BUCKET SEATS,RECLINING SEATS,DELUXE WHEEL COVERS,CLOCK,INTERVAL WIPERS,REAR DEFROSTER,REAR WINDOW WIPER,CONSOLE,DAY/NIGHT LEVER,DUAL SPORT MIRRORS,DRIVER SIDE REMOTE MIRROR,CLOTH UPHOLSTERY,BODY SIDE MOLDINGS,CENTER ARM REST,COURTESY LIGHTS,MAP LIGHTS,
AAG2j	USED	853154A	2D4FV48VX5H618273	2005	DODGE	MAGNUM 	5 DR WAGON	SXT	Bright Silver Metallic	Slate/Graystone	6 CYL.	3.5	BR	20856	FALSE	6/21/2006 8:17:00 PM	POWER STEERING,POWER BRAKES,POWER DOOR LOCKS,POWER WINDOWS,POWER DRIVER'S SEAT,AM/FM STEREO RADIO,SINGLE CD PLAYER,RADIAL TIRES,GAUGE CLUSTER,TRIP ODOMETER,TACHOMETER,AIR CONDITIONING,TILT STEERING WHEEL,CRUISE CONTROL,DRIVER SIDE AIR BAG,PASSENGER SIDE AIR BAG,FRONT BUCKET SEATS,RECLINING SEATS,LEATHER,PREMIUM WHEELS,CLOCK,INTERVAL WIPERS,REAR DEFROSTER,REAR WINDOW WIPER,CONSOLE,DAY/NIGHT LEVER,DUAL SPORT MIRRORS,DRIVER SIDE REMOTE MIRROR,CENTER ARM REST,COURTESY LIGHTS,MAP LIGHTS,,,,
AAG2j	USED	853056D	2D8GV58235H604603	2005	DODGE	MAGNUM 	5 DR WAGON	R/T	Cool Vanilla	Slate/Graystone	8 CYL.	5.7	BR	1790	FALSE	5/24/2006 8:31:00 PM	POWER STEERING,POWER BRAKES,POWER DOOR LOCKS,POWER WINDOWS,POWER DRIVER'S SEAT,DUAL POWER SEATS,AM/FM STEREO RADIO,SINGLE CD PLAYER,RADIAL TIRES,GAUGE CLUSTER,TRIP ODOMETER,TACHOMETER,AIR CONDITIONING,TILT STEERING WHEEL,CRUISE CONTROL,DRIVER SIDE AIR BAG,CLIMATE CONTROL,PASSENGER SIDE AIR BAG,FRONT BUCKET SEATS,RECLINING SEATS,LEATHER,PREMIUM WHEELS,CLOCK,INTERVAL WIPERS,REAR DEFROSTER,REAR WINDOW WIPER,HEATED SEAT,CONSOLE,DUAL SPORT MIRRORS,DRIVER SIDE REMOTE MIRROR,MOON ROOF,BODY SIDE MOLDINGS,CENTER ARM REST,COURTESY LIGHTS,MAP LIGHTS
AAG2j	USED	853237A	2FAFP74W16X109189	2006	FORD	CROWN VICTORIA 	4 DR SEDAN	LX	Silver Birch Metallic	Light Camel	8 CYL.	4.6	BR	9964	FALSE	6/29/2006 8:45:00 PM	POWER STEERING,POWER BRAKES,POWER DOOR LOCKS,POWER WINDOWS,POWER DRIVER'S SEAT,DUAL POWER SEATS,AM/FM STEREO RADIO,CASSETTE PLAYER,SINGLE CD PLAYER,RADIAL TIRES,GAUGE CLUSTER,TRIP ODOMETER,TACHOMETER,AIR CONDITIONING,TILT STEERING WHEEL,CRUISE CONTROL,DRIVER SIDE AIR BAG,CLIMATE CONTROL,PASSENGER SIDE AIR BAG,RECLINING SEATS,LEATHER,PREMIUM WHEELS,CLOCK,INTERVAL WIPERS,REAR DEFROSTER,REMOTE TRUNK LID,DAY/NIGHT LEVER,DUAL SPORT MIRRORS,DRIVER SIDE REMOTE MIRROR,SPLIT FRONT BENCH SEAT,ACCENT STRIPES,BODY SIDE MOLDINGS,CENTER ARM REST,COURTESY LIGHTS,WOODGRAIN DASH
AAG2j	USED	853415A	2FAFP74W46X123023	2006	FORD	CROWN VICTORIA 	4 DR SEDAN	LX	Vibrant White	Light Camel	8 CYL.	4.6	BS	9168	FALSE	8/23/2006 7:57:00 PM	POWER STEERING,POWER BRAKES,POWER DOOR LOCKS,POWER WINDOWS,POWER DRIVER'S SEAT,DUAL POWER SEATS,AM/FM STEREO RADIO,CASSETTE PLAYER,SINGLE CD PLAYER,RADIAL TIRES,GAUGE CLUSTER,TRIP ODOMETER,TACHOMETER,AIR CONDITIONING,TILT STEERING WHEEL,CRUISE CONTROL,DRIVER SIDE AIR BAG,CLIMATE CONTROL,PASSENGER SIDE AIR BAG,RECLINING SEATS,LEATHER,PREMIUM WHEELS,CLOCK,INTERVAL WIPERS,REAR DEFROSTER,REMOTE TRUNK LID,DAY/NIGHT LEVER,DUAL SPORT MIRRORS,DRIVER SIDE REMOTE MIRROR,SPLIT FRONT BENCH SEAT,ACCENT STRIPES,BODY SIDE MOLDINGS,CENTER ARM REST,COURTESY LIGHTS,WOODGRAIN DASH
AAG2j	USED	853414D	2FAFP74W56X122897	2006	FORD	CROWN VICTORIA 	4 DR SEDAN	LX	Arizona Beige Metallic	Light Camel	8 CYL.	4.6	BS	7600	FALSE	8/16/2006 8:17:00 PM	POWER STEERING,POWER BRAKES,POWER DOOR LOCKS,POWER WINDOWS,POWER DRIVER'S SEAT,DUAL POWER SEATS,AM/FM STEREO RADIO,CASSETTE PLAYER,SINGLE CD PLAYER,RADIAL TIRES,GAUGE CLUSTER,TRIP ODOMETER,TACHOMETER,AIR CONDITIONING,TILT STEERING WHEEL,CRUISE CONTROL,DRIVER SIDE AIR BAG,CLIMATE CONTROL,PASSENGER SIDE AIR BAG,RECLINING SEATS,LEATHER,PREMIUM WHEELS,CLOCK,INTERVAL WIPERS,REAR DEFROSTER,REMOTE TRUNK LID,DAY/NIGHT LEVER,DUAL SPORT MIRRORS,DRIVER SIDE REMOTE MIRROR,SPLIT FRONT BENCH SEAT,BODY SIDE MOLDINGS,CENTER ARM REST,COURTESY LIGHTS,WOODGRAIN DASH,MAP LIGHTS
AAG2j	USED	926891C	2FAFP74W83X126891	2003	FORD	CROWN VICTORIA 	4 DR SEDAN	LX	Silver Frost Metallic	Light Flint	8 CYL. SOHC	4.6	BS	48506	FALSE	7/20/2006 7:55:00 PM	POWER STEERING,POWER BRAKES,POWER DOOR LOCKS,POWER WINDOWS,POWER DRIVER'S SEAT,DUAL POWER SEATS,AM/FM STEREO RADIO,CASSETTE PLAYER,SINGLE CD PLAYER,RADIAL TIRES,GAUGE CLUSTER,TRIP ODOMETER,AIR CONDITIONING,TILT STEERING WHEEL,CRUISE CONTROL,DRIVER SIDE AIR BAG,CLIMATE CONTROL,PASSENGER SIDE AIR BAG,RECLINING SEATS,LEATHER,PREMIUM WHEELS,CLOCK,INTERVAL WIPERS,REMOTE TRUNK LID,DAY/NIGHT LEVER,DUAL SPORT MIRRORS,DRIVER SIDE REMOTE MIRROR,SPLIT FRONT BENCH SEAT,ACCENT STRIPES,BODY SIDE MOLDINGS,CENTER ARM REST,COURTESY LIGHTS,WOODGRAIN DASH,MAP LIGHTS,
